https://stackoverflow.com/a/60661088/5749570,@VHS Maybe time traveling UB won't occur here but it's just an example to illustrate that UB can do anything. As a c++ developer you are required to not presume what UB will do. It's not because we can't think of a reason it would act a certain way that it never will. There could be any number of other reasons that delete[] isn't reached or that delete[] would not reach the point of freeing memory|COMMA|. – François Andrieux Mar 13 at 13:26,@VHS Maybe time traveling UB won&#39;t occur here but it&#39;s just an example to illustrate that UB can do <i>anything</i>. As a c++ developer you are required to not presume what UB will do. It&#39;s not because we can&#39;t think of a reason it would act a certain way that it never will. There could be any number of other reasons that <code>delete[]</code> isn&#39;t reached or that <code>delete[]</code> would not reach the point of freeing memory|COMMA|.,2020-03-13 09:26:14,7359094,Fran&#231;ois Andrieux,20041,1
https://stackoverflow.com/a/6841479/5749570,@Jon: Out of curiosity|COMMA| why did they set their clocks back by such a "weird" interval? Anything like an hour would have seemed logical|COMMA| but how come it was 5:52mins? – Johannes Rudolph Jul 27 '11 at 13:22,,2020-06-24 14:57:58,0,,0,1
https://stackoverflow.com/a/6841479/5749570,@Johannes: To make it a more globally normal time zone|COMMA| I believe - the resulting offset is UTC+8. Paris did the same sort of thing in 1911 for example: timeanddate.com/worldclock/clockchange.html?n=195&year=1911 – Jon Skeet Jul 27 '11 at 13:25,,2020-06-24 14:57:58,0,,0,1
https://stackoverflow.com/a/6841479/5749570,@Jon Do you happen to know if Java/.NET copes with September in 1752? I always used to love showing people cal 9 1752 on unix systems – Mr Moose Jul 27 '11 at 14:01,,2020-06-24 14:57:58,0,,0,3
https://stackoverflow.com/a/6841479/5749570,@Mr Moose: I believe Joda Time will do different things depending on the calendar you pick|COMMA| and Noda Time will when we implement cutover calendars. I don't know about the "native" Java / .NET classes. – Jon Skeet Jul 27 '11 at 14:04,,2020-06-24 14:57:58,0,,0,3
https://stackoverflow.com/a/6841479/5749570,Does this mean that|COMMA| somewhere in the Java date libraries|COMMA| there's logic handling this very edge case (and every other bizarre edge case)? – Yahel Jul 27 '11 at 20:06,,2020-06-24 14:57:58,0,,0,4
https://stackoverflow.com/a/6841479/5749570,@yahelc: Nope - there's just general time zone code|COMMA| which handles all kinds of historical time zone transitions. – Jon Skeet Jul 27 '11 at 20:07,,2020-06-24 14:57:58,0,,0,4
https://stackoverflow.com/a/6841479/5749570,@yahelc|COMMA| to elaborate: time zone changes are basically a small set of different possible parameterized events. The code implements this set of events|COMMA| and a timezone database supplies a list of events and parameters for each timezone. By the way|COMMA| this timezone database can be updated independently of the JRE itself: oracle.com/technetwork/java/javase/tzupdater-readme-136440.html – Michael Borgwardt Jul 27 '11 at 22:05,,2020-06-24 14:57:58,0,,0,4
https://stackoverflow.com/a/6841479/5749570,So why the heck was Shanghai 5 minutes out of wack in the first place? – Igby Largeman Jul 27 '11 at 22:16,,2020-06-24 14:57:58,0,,0,2
https://stackoverflow.com/a/6841479/5749570,@Charles: Lots of places were had less conventional offsets back then. In some countries|COMMA| different towns each had their own offset to be as close to geographically correct as possible. – Jon Skeet Jul 27 '11 at 22:27,,2020-06-24 14:57:58,0,,0,2
https://stackoverflow.com/a/6841479/5749570,I understand the reasoning behind it|COMMA| and why it's implemented like this. I personally think the result should be 'undetermined' at best. The way it's implemented now is as if the first occurrences of 23:54:08-23:59:59 never happened. 1 and 353 would both be a correct answer. Technically 2 different timezone's are subtracted which doesn't feel like correct behavior. – It's me ... Alex Oct 15 '14 at 14:35,,2020-06-24 14:57:58,0,,0,6
https://stackoverflow.com/a/6841479/5749570,@It'sme...Alex: No|COMMA| there's only one time zone here - with two different UTC offsets. A better API would allow you to determine which instant you meant when parsing an ambiguous local time|COMMA| of course :) – Jon Skeet Oct 15 '14 at 14:37,,2020-06-24 14:57:58,0,,0,6
https://stackoverflow.com/a/6841479/5749570,@Jon Skeet: ok|COMMA| two different UTC offsets :-) ... But you understand what I mean. The implementation in java (and most likely other libraries as well) is a bit poor – It's me ... Alex Oct 15 '14 at 14:40,,2020-06-24 14:57:58,0,,0,6
https://stackoverflow.com/a/6841479/5749570,@It'sme...Alex: Well java.util.Calendar and java.util.Date are certainly poor in a number of ways. In Noda Time|COMMA| when you convert a LocalDateTime to a ZonedDateTime|COMMA| you have to give an indication of how you want to handle ambiguous or skipped instants. – Jon Skeet Oct 15 '14 at 15:04,,2020-06-24 14:57:58,0,,0,6
https://stackoverflow.com/a/6841479/5749570,Is there a complete listing of all such time corrections that have been done in all of history? – Kevin H. Lin Oct 16 '14 at 1:58,,2020-06-24 14:57:58,0,,0,8
https://stackoverflow.com/a/6841479/5749570,@JonSkeet If this answer is correct|COMMA| then it might be wise to add it to your answer too|COMMA| that way it's super up to date – Dan Temple Oct 30 '14 at 17:45,,2020-06-24 14:57:58,0,,0,7
https://stackoverflow.com/a/6841479/5749570,@DanTemple: That answer isn't really correct - the time zone database changed the transition time slightly|COMMA| but if you edit the original program appropriately|COMMA| you'll still see a discontinuity. – Jon Skeet Oct 30 '14 at 17:49,,2020-06-24 14:57:58,0,,0,7
https://stackoverflow.com/a/6841479/5749570,I now see why Tom Scott says to just not do this. youtube.com/watch?v=-5wpm-gesOY – Ben Leggiero May 15 '15 at 1:11,,2020-06-24 14:57:58,0,,0,5
https://stackoverflow.com/a/6841479/5749570,Tom Scott also has a video on leap seconds @BenC.R.Leggiero: youtube.com/watch?v=Uqjg8Kk1HXo. (This one is from Tom Scott's own YouTube channel|COMMA| not from Computerphile.) – TRiG Jul 3 '15 at 16:24,,2020-06-24 14:57:58,0,,0,5
https://stackoverflow.com/a/6841479/5749570,@Jon Skeet|COMMA| I am not able to understand the difference. You have both times from the same time zone|COMMA| if you add or subtract time to a time zone|COMMA| both times must get affected. Then difference should be only one second. Can you please explain with numbers? – Gibbs Sep 13 '15 at 17:10,,2020-06-24 14:57:58,0,,0,7
https://stackoverflow.com/a/6841479/5749570,@GopsAB: What do you mean by "both times from the same time zone"? Ignore Shanghai for the moment - do you live in a time zone that observes daylight saving time? If so|COMMA| what time does it change? That's a good way of seeing local time change by a different amount from UTC...] – Jon Skeet Sep 13 '15 at 17:13,,2020-06-24 14:57:58,0,,0,7
https://stackoverflow.com/a/6841479/5749570,@JonSkeet Yes|COMMA| I meant time1 and time2 in the program are from the same time zone. Isn't? – Gibbs Sep 14 '15 at 6:32,,2020-06-24 14:57:58,0,,0,7
https://stackoverflow.com/a/6841479/5749570,@GopsAB: Yes|COMMA| but I don't think that means what you think it means. "Same time zone" doesn't mean "same UTC offset". For example|COMMA| I'm in the time zone identified as "Europe/London". Once a year|COMMA| our local time jumps forward by an hour. Once a year|COMMA| our local time falls back by an hour. In both cases|COMMA| two universal times which are one second apart end up having local times which are much more than a second apart. – Jon Skeet Sep 14 '15 at 7:15,,2020-06-24 14:57:58,0,,0,7
https://stackoverflow.com/a/6841479/5749570,@GopsAB: It's not true for local times|COMMA| because local times go forward or back quite often|COMMA| usually due to DST. Again - do you live in a culture with daylight saving time? And what do you mean by "both times will get changed"? It's really not clear what's confusing you. – Jon Skeet Sep 17 '15 at 15:09,,2020-06-24 14:57:58,0,,0,7
https://stackoverflow.com/a/6841479/5749570,I am from India|COMMA| No DST used in India. What I understood the implementation is something like an array structure|COMMA| where reducing all the elements by a time will not change the arithmetic operations. To be more clear|COMMA| a = [1|COMMA|2|COMMA|3|COMMA|4|COMMA|5]|COMMA| a[1]-a[2] is 1. reduce a by 1|COMMA|a will be [0|COMMA|1|COMMA|2|COMMA|3|COMMA|4] |COMMA| again a[1]-a[0] gives the same answer. I hope it clears my understanding. – Gibbs Sep 17 '15 at 15:24,,2020-06-24 14:57:58,0,,0,7
https://stackoverflow.com/a/38550131/5749570,So it's byRef in regards to objects and byVal in regards to primitives? – Mox Jan 18 '17 at 11:40,So it&#39;s byRef in regards to objects and byVal in regards to primitives?,2017-01-18 06:40:26,3380611,Mox,414,2
https://stackoverflow.com/a/38550131/5749570,@mox please read: Objects are not passed by reference|COMMA| this is a ledgend: String a=new String("unchanged"); – user1767316 Jan 25 '17 at 23:28,@mox please read: Objects are not passed by reference|COMMA| this is a ledgend: String a=new String(&quot;unchanged&quot;);,2017-01-25 18:28:13,1767316,user1767316,1977,2
https://stackoverflow.com/a/38550131/5749570,public void changeit(String changeit){changit = "changed";} changeIt(a); assert(a.equals("unchanged")); – user1767316 Jan 25 '17 at 23:35,,2020-06-24 14:57:58,0,,0,2
https://stackoverflow.com/a/38550131/5749570,This is yet another great example of the fallacy of the "it is not pass by reference" semantics argument. This answer says right in the bold|COMMA| first sentence: "only references are passed." Either a reference is passed|COMMA| or a reference is not passed. You just said yourself that a reference is passed. By saying "it is not passed by reference since a reference is passed but..." you are trying to make a point by mangling English. – Loduwijk Aug 2 '17 at 15:07,This is yet another great example of the fallacy of the &quot;it is not pass by reference&quot; semantics argument. This answer says right in the bold|COMMA| first sentence: &quot;only references are passed.&quot; Either a reference is passed|COMMA| or a reference is not passed. You just said yourself that a reference is passed. By saying &quot;it is not passed by reference since <i>a reference is passed</i> but...&quot; you are trying to make a point by mangling English.,2017-08-02 11:07:10,369604,Loduwijk,1784,I
https://stackoverflow.com/a/38550131/5749570,@Aaron "Pass by reference" does not mean "pass a value that is a member of a type that is called a 'reference' in Java". The two uses of "reference" mean different things. – philipxy Sep 27 '17 at 8:36,@Aaron &quot;Pass by reference&quot; does not mean &quot;pass a value that is a member of a type that is called a &#39;reference&#39; in Java&quot;. The two uses of &quot;reference&quot; mean different things.,2017-09-27 04:36:50,3404097,philipxy,13338,I
https://stackoverflow.com/a/38550131/5749570,@philipxy Because of some very arbitrary decision that has been made by a sub-set of the software community. What you describe is an opinion of how "Pass by reference" works|COMMA| not a universally accepted definition. Even if you cite a few computer science books which agree with you|COMMA| that only means that those authors share your opinion. English is English|COMMA| and no matter how much the "pass by reference definition purists" want to argue the point they are merely arguing semantics about a non-universal opinion. Some of the answers here are nit-picky about the subjective definition of a nit. – Loduwijk Sep 27 '17 at 13:55,@philipxy Because of some very arbitrary decision that has been made by a sub-set of the software community. What you describe is an opinion of how &quot;Pass by reference&quot; works|COMMA| not a universally accepted definition. Even if you cite a few computer science books which agree with you|COMMA| that only means that those authors share your opinion. English is English|COMMA| and no matter how much the &quot;pass by reference definition purists&quot; want to argue the point they are merely arguing semantics about a non-universal opinion. Some of the answers here are nit-picky about the subjective definition of a nit.,2017-09-27 09:55:50,369604,Loduwijk,1784,I
https://stackoverflow.com/a/38550131/5749570,Quite confusing answer. The reason why you can't change a string object in a method|COMMA| which is passed by reference|COMMA| is that String objects are immutable by design and you can't do things like strParam.setChar ( i|COMMA| newValue ). That said|COMMA| strings|COMMA| as anything else|COMMA| are passed by value and|COMMA| since String is a non-primitive type|COMMA| that value is a reference to the thing that was created with new|COMMA| and you can check this by using String.intern(). – zakmck Oct 30 '17 at 8:40,Quite confusing answer. The reason why you can&#39;t change a string object in a method|COMMA| which is passed by reference|COMMA| is that String objects are immutable by design and you can&#39;t do things like <code>strParam.setChar ( i|COMMA| newValue )</code>. That said|COMMA| strings|COMMA| as anything else|COMMA| are passed by value and|COMMA| since String is a non-primitive type|COMMA| that value is a reference to the thing that was created with new|COMMA| and you can check this by using String.intern().,2017-10-30 04:40:51,529286,zakmck,1792,1
https://stackoverflow.com/a/38550131/5749570,Instead|COMMA| You can't change a string via param = "another string" (equivalent to new String ( "another string" ) ) because the reference value of param (which now points to "another string") cannot come back from the method's body. But that's true for any other object|COMMA| the difference is that|COMMA| when the class interface allows for it|COMMA| you can do param.changeMe() and the top level object being referred will change because param is pointing at it|COMMA| despite param's reference value itself (the addressed location|COMMA| in C terms) cannot pop up back from the method. – zakmck Oct 30 '17 at 8:45,Instead|COMMA| You can&#39;t change a string via param = &quot;another string&quot; (equivalent to new String ( &quot;another string&quot; ) ) because the reference value of param (which now points to &quot;another string&quot;) cannot come back from the method&#39;s body. But that&#39;s true for any other object|COMMA| the difference is that|COMMA| when the class interface allows for it|COMMA| you can do param.changeMe() and the top level object being referred will change because param is pointing at it|COMMA| despite param&#39;s reference value itself (the addressed location|COMMA| in C terms) cannot pop up back from the method.,2017-10-30 04:45:42,529286,zakmck,1792,1
https://stackoverflow.com/a/322742/5749570,Forgot to mention insertion costs. In a LinkedList|COMMA| once you have the correct position|COMMA| insertion costs O(1)|COMMA| while in an ArrayList it goes up to O(n) - all elements past the insertion point must be moved. – David Rodríguez - dribeas Nov 27 '08 at 7:20,Forgot to mention insertion costs. In a LinkedList|COMMA| once you have the correct position|COMMA| insertion costs O(1)|COMMA| while in an ArrayList it goes up to O(n) - all elements past the insertion point must be moved.,2008-11-27 02:20:28,36565,David Rodr&#237;guez - dribeas,185744,I
https://stackoverflow.com/a/322742/5749570,Regarding the use of Vector: There really is no need to fall back to Vector. The way to do this is with your preferred List implementation and a call to synchronizedList to give it a synchronized wrapper. See: java.sun.com/docs/books/tutorial/collections/implementations/… – Ryan Cox Nov 27 '08 at 12:19,Regarding the use of Vector: There really is no need to fall back to Vector. The way to do this is with your preferred List implementation and a call to synchronizedList to give it a synchronized wrapper. See: <a href="http://java.sun.com/docs/books/tutorial/collections/implementations/wrapper.html" rel="nofollow noreferrer">java.sun.com/docs/books/tutorial/collections/implementations&zwnj;&#8203;/&hellip;</a>,2008-11-27 07:19:18,620,Ryan Cox,4769,4
https://stackoverflow.com/a/322742/5749570,Also note that as of Java 6 there's no need to worry about losing performance with a thread-safe class. The JVM is smart enough to optimize those locks away from you if you don't need them. – Alex Beardsley Sep 8 '09 at 18:59,Also note that as of Java 6 there&#39;s no need to worry about losing performance with a thread-safe class.  The JVM is smart enough to optimize those locks away from you if you don&#39;t need them.,2009-09-08 14:59:22,14007,Alex Beardsley,19236,10
https://stackoverflow.com/a/322742/5749570,Linked list add is not always O(1) [or this should say addLast() is O(1)]. This is only true if done from within a ListIterator. The add methods in Java's LinkList implementation must search through the list if additions are not on the head or tail. So worst case this is O(n/2) (which really is O(n); but I wrote it this way as it searches forward or backward depending on the given index so is only over at most half the list). – Kevin Brock Mar 23 '10 at 0:56,Linked list add is not always O(1) [or this should say <code>addLast()</code> is O(1)]. This is only true if done from within a ListIterator. The add methods in Java&#39;s LinkList implementation must search through the list if additions are not on the head or tail. So worst case this is O(n/2) (which really is O(n); but I wrote it this way as it searches forward or backward depending on the given index so is only over at most half the list).,2010-03-22 20:56:13,219394,Kevin Brock,8179,7
https://stackoverflow.com/a/322742/5749570,@Ken Brock That's add(int|COMMA|E) vs add(E). – Tom Hawtin - tackline Dec 12 '10 at 21:20,,2020-06-24 14:57:59,0,,0,7
https://stackoverflow.com/a/322742/5749570,why LinkedList get is O(n)|COMMA| if you know the position it's O(1)|COMMA| isn't it? – dhblah Mar 11 '11 at 8:52,why LinkedList get is O(n)|COMMA| if you know the position it&#39;s O(1)|COMMA| isn&#39;t it?,2011-03-11 03:52:23,260894,dhblah,7919,1
https://stackoverflow.com/a/322742/5749570,No|COMMA| for a LinkedList|COMMA| get is still O(n) even if you know the position|COMMA| because in order to get to that position|COMMA| the underlying implementation has to walk the linked list's "next" pointers to get to that position's value. There is no such thing as random access. For position 2|COMMA| walking the pointers might be cheap|COMMA| but for position 1 million|COMMA| not so cheap. The point is|COMMA| it's proportional to the position|COMMA| which means it's O(n). – Jonathan Tran Mar 11 '11 at 19:03,No|COMMA| for a LinkedList|COMMA| get is still O(n) even if you know the position|COMMA| because in order to get to that position|COMMA| the underlying implementation has to walk the linked list&#39;s &quot;next&quot; pointers to get to that position&#39;s value. There is no such thing as random access. For position 2|COMMA| walking the pointers might be cheap|COMMA| but for position 1 million|COMMA| not so cheap. The point is|COMMA| it&#39;s proportional to the position|COMMA| which means it&#39;s O(n).,2011-03-11 14:03:11,12887,Jonathan Tran,14164,1
https://stackoverflow.com/a/322742/5749570,With an ArrayList|COMMA| your memory is close together which can improve performance. – schmmd Apr 19 '11 at 22:00,With an ArrayList|COMMA| your memory is close together which can improve performance.,2011-04-19 18:00:21,568393,schmmd,14052,1
https://stackoverflow.com/a/322742/5749570,@schmmd Then explain why memory is called Random-access Memory? – Kevin Apr 30 '11 at 12:27,@schmmd Then explain why memory is called Random-access Memory?,2011-04-30 08:27:42,344945,Kevin,5288,1
https://stackoverflow.com/a/322742/5749570,@Kevin memory is random-access. But how do you know which spot in memory to read? For an array/ArrayList|COMMA| you can calculate the address in memory by multiplying the element size times the position in the array|COMMA| because they're stored contiguously. But for a LinkedList|COMMA| you can't do that. Each element stores the address of the next. – Jonathan Tran May 4 '11 at 18:07,@Kevin memory is random-access. But how do you know which spot in memory to read? For an array/ArrayList|COMMA| you can calculate the address in memory by multiplying the element size times the position in the array|COMMA| because they&#39;re stored contiguously. But for a LinkedList|COMMA| you can&#39;t do that. Each element stores the address of the next.,2011-05-04 14:07:34,12887,Jonathan Tran,14164,1
https://stackoverflow.com/a/322742/5749570,@Johnathan Tran Great comment but|COMMA| my point was that it shouldn't be a difference if 'memory is close together'. – Kevin May 5 '11 at 6:44,@Johnathan Tran Great comment but|COMMA| my point was that it shouldn&#39;t be a difference if &#39;memory is close together&#39;.,2011-05-05 02:44:31,344945,Kevin,5288,1
https://stackoverflow.com/a/322742/5749570,@Kevin It may matter that memory is "close together". Hardware will cache contiguous blocks of memory (dynamic RAM) into faster static RAM in the L1 or L2 cache. In theory and most of the time practically|COMMA| memory can be treated as random-access. But in reality|COMMA| reading through memory sequentially will be slightly faster than in random order. For a performance-critical loop|COMMA| this could matter. They call it "spatial locality" or locality of reference. – Jonathan Tran May 5 '11 at 20:25,@Kevin It may matter that memory is &quot;close together&quot;. Hardware will cache contiguous blocks of memory (dynamic RAM) into faster static RAM in the L1 or L2 cache. In theory and most of the time practically|COMMA| memory can be treated as random-access. But in reality|COMMA| reading through memory sequentially will be slightly faster than in random order. For a performance-critical loop|COMMA| this could matter. They call it &quot;spatial locality&quot; or <a href="http://en.wikipedia.org/wiki/Locality_of_reference" rel="nofollow noreferrer">locality of reference</a>.,2011-05-05 16:25:10,12887,Jonathan Tran,14164,1
https://stackoverflow.com/a/322742/5749570,This answer glossed over the worst aspect of LinkedList - significantly more allocations than an ArrayList. This can increase the constant time significantly compared to an ArrayList. Also|COMMA| Vector is not really thread safe - it must still be safely published due to internal non-guarded state (one of the reasons Vector has been deprecated). – jsravn Dec 19 '11 at 21:01,This answer glossed over the worst aspect of LinkedList - significantly more allocations than an ArrayList. This can increase the constant time significantly compared to an ArrayList. Also|COMMA| Vector is not really thread safe - it must still be safely published due to internal non-guarded state (one of the reasons Vector has been deprecated).,2011-12-19 16:01:52,274614,jsravn,371,3
https://stackoverflow.com/a/322742/5749570,In order to get O(1) time for seeking|COMMA| you have to call listIterator(0) and always use that for sequential (forwards or backwards) seeking. – yingted May 19 '12 at 14:36,In order to get O(1) time for seeking|COMMA| you have to call listIterator(0) and always use that for sequential (forwards or backwards) seeking.,2012-05-19 10:36:33,556493,yingted,8159,1
https://stackoverflow.com/a/322742/5749570,@JonathanTran you said removal from a linked list takes O(N) and then you say "LinkedList allows for constant-time insertions or removals" . isn't this contradictory ? – Geek Jul 17 '12 at 11:07,@JonathanTran you said removal from a linked list takes O(N) and then you say &quot;LinkedList allows for constant-time insertions or removals&quot; . isn&#39;t this contradictory ?,2012-07-17 07:07:31,1527084,Geek,21973,1
https://stackoverflow.com/a/322742/5749570,@Geek remove from position X is O(N) as the list must be traversed to reach the relevant position before doing the actual remove. Iterator.remove is O(1) because it makes use of the constant-time remove without having to traverse the list (i.e. removing the current element). – paulw1128 Aug 9 '12 at 12:52,@Geek remove from position X is O(N) as the list must be traversed to reach the relevant position before doing the actual remove. Iterator.remove is O(1) because it makes use of the constant-time remove without having to traverse the list (i.e. removing the current element).,2012-08-09 08:52:27,182653,paulw1128,444,1
https://stackoverflow.com/a/322742/5749570,remove in ArrayList is O(1) if you remove from the end|COMMA| it's O(n) only if you remove in the middle (so you can implement an efficient stack by using add|COMMA| remove from the end) – Krzysztof Krasoń Nov 16 '12 at 9:38,remove in ArrayList is O(1) if you remove from the end|COMMA| it&#39;s O(n) only if you remove in the middle (so you can implement an efficient stack by using add|COMMA| remove from the end),2012-11-16 04:38:32,48382,Krzysztof Krasoń,21097,1
https://stackoverflow.com/a/322742/5749570,Worth noting that contains() takes O(n) in both cases. – Giovanni Botta Apr 1 '13 at 15:42,Worth noting that contains() takes O(n) in both cases.,2013-04-01 11:42:02,1327788,Giovanni Botta,8626,9
https://stackoverflow.com/a/322742/5749570,If one wishes to remove many items from an ArrayList on a single pass of an iterator|COMMA| is the total time O(N) or O(N^2)? I know I'd implement it to be the former. – supercat Apr 3 '14 at 23:56,If one wishes to remove many items from an <code>ArrayList</code> on a single pass of an iterator|COMMA| is the total time O(N) or O(N^2)?  I know I&#39;d implement it to be the former.,2014-04-03 19:56:51,363751,supercat,65516,8
https://stackoverflow.com/a/322742/5749570,It all really comes down to the size of the L2 cache. ArrayLists are faster then linked list as long as you are withing the size of the L2 cache. As soon as what you are storing exceeds the size of the L2 cache|COMMA| it really does not mater that much|COMMA| go with the linked list. – FlyingGuy Jan 20 '15 at 15:17,It all really comes down to the size of the L2 cache.  ArrayLists are faster then linked list as long as you are withing the size of the L2 cache.  As soon as what you are storing exceeds the size of the L2 cache|COMMA| it really does not mater that much|COMMA| go with the linked list.,2015-01-20 10:17:18,1032500,FlyingGuy,303,5
https://stackoverflow.com/a/322742/5749570,I think that|COMMA| similarly to ArrayList<E>#remove(int index) being O(n - index)|COMMA| you could also argue that LinkedList<E>#remove(int index) is in fact O(index + 1). To see why|COMMA| consider that removing the first element in a LinkedList could only really be O(1). Who (dis)agrees? [Note that this doesn't mean it is wrong to say that LinkedList<E>#remove(int index) is O(n)|COMMA| because the order of magnitude of index is of course n]. – Matthias Feb 4 '15 at 21:29,I think that|COMMA| similarly to <code>ArrayList&lt;E&gt;#remove(int index)</code> being O(n - index)|COMMA| you could also argue that <code>LinkedList&lt;E&gt;#remove(int index)</code> is in fact O(index + 1). To see why|COMMA| consider that removing the first element in a <code>LinkedList</code> could only really be O(1). Who (dis)agrees?  [Note that this doesn&#39;t mean it is wrong to say that <code>LinkedList&lt;E&gt;#remove(int index)</code> is O(n)|COMMA| because the order of magnitude of index is of course n].,2015-02-04 16:29:08,1084488,Matthias,429,5
https://stackoverflow.com/a/322742/5749570,Non locality of data hurts the LinkedList even in the case of iterating over the elements: david-soroko.blogspot.co.uk/2015/06/… – David Soroko Jun 24 '15 at 14:05,,2020-06-24 14:57:59,0,,0,5
